PersonId,Gender,DateOfBirth,SeekingCounselors,HighSchool,City,State,ZipCode,RaceEthnicity,ParentEduLevel
44183,male,2004-11-28,1,Mission Hills High School,TEMECULA,CA,92592,white,associate degree
44184,unidentified,2004-12-07,1,Mt. Everest Academy,TEMECULA,CA,92592,American Indian or Alaska Native,high school
44185,unidentified,2004-12-22,1,San Dimas High,TEMPLETON,CA,93465,white,high school
44186,unidentified,2004-12-21,0,El Camino High,TERRACE,CA,91342,white,master degree
44187,unidentified,2004-12-20,1,Port Of Los Angeles High School,TOLLHOUSE,CA,93667,white,high school
44188,female,2004-12-19,0,South San Francisco High,TOMALES,CA,94971,Hispanic,master degree
44189,female,2004-12-18,1,Orange County High School of the Arts,TORRANCE,CA,90503,white,high school
44190,unidentified,2004-12-17,0,Segerstrom High School,TORRANCE,CA,90501,white,high school
44191,male,2004-12-16,0,Santa Ynez Valley Union High School,TORRANCE,CA,90504,white,associate degree
44192,male,2004-12-15,1,Harbor High School,TORRANCE,CA,90505,white,bachelor degree
44193,male,2004-12-14,0,El Segundo High School,TUJUNGA,CA,91042,white,bachelor degree
44194,male,2004-12-13,1,Champs -​ Charter High School of Arts-​Multimedia & Performin,TULARE,CA,93274,white,high school
44195,unidentified,2004-12-12,1,Santa Susana High,TULARE,CA,93274,white,bachelor degree
44196,unidentified,2004-12-11,0,Ponderosa High School,TURLOCK,CA,95380,white,high school
44197,male,2004-12-10,1,Great Oak High School,TURLOCK,CA,95382,white,bachelor degree
44198,unidentified,2004-12-09,0,Temecula Valley High,TUSTIN,CA,92780,Black or African American,high school
44199,unidentified,2004-12-08,0,Temple City High School,UKIAH,CA,95482,white,high school
44200,unidentified,2005-01-06,1,Community Charter Early College High School,UPLAND,CA,91786,white,associate degree
44201,unidentified,2005-01-05,0,Thousand Oaks High School,VALENCIA,CA,91381,white,bachelor degree
44202,unidentified,2005-01-04,0,Sierra High School,VALENCIA,CA,91355,Black or African American,high school
44203,unidentified,2005-01-03,0,North High School,VALLEY,CA,94546,white,associate degree
44204,male,2005-01-02,1,South High,VALLEY,CA,93063,white,bachelor degree
44205,unidentified,2005-01-01,1,Tulare Western High School,VALLEY,CA,94941,Black or African American,bachelor degree
44206,unidentified,2004-12-31,1,Tulare Union High,VALLEY,CA,95066,Black or African American,bachelor degree
44207,unidentified,2004-12-30,1,Turlock High School,VALLEY,CA,92708,Black or African American,bachelor degree
44208,unidentified,2004-12-29,1,John H. Pitman High School,VALLEY,CA,93063,Hispanic,high school
44209,unidentified,2004-12-28,1,Tustin High School,VALLEY,CA,91352,Hispanic,bachelor degree
44210,unidentified,2004-12-27,0,Redwood Academy Of Ukiah,VENICE,CA,90291,white,bachelor degree
44211,unidentified,2004-12-26,1,Upland High School,VENTURA,CA,93003,Black or African American,bachelor degree
44212,unidentified,2004-12-25,0,West Ranch High School,VENTURA,CA,93003,Black or African American,bachelor degree
44213,male,2004-12-24,1,Valencia High,VENTURA,CA,93001,white,associate degree
44214,unidentified,2004-12-23,0,Tamalpais High School,VERNE,CA,91750,white,high school
44215,unidentified,2005-02-05,0,Scotts Valley High School,VICTORVILLE,CA,92395,white,high school
44216,unidentified,2005-02-04,1,Los Amigos High School,VIEJO,CA,92692,Black or African American,associate degree
44217,unidentified,2005-02-03,0,Valley Center High School,VIEJO,CA,92656,white,high school
44218,male,2005-02-02,1,Simi Valley High,VIEJO,CA,92691,white,bachelor degree
44219,unidentified,2005-02-01,1,John H. Francis Polytechnic School,VIEJO,CA,92691,white,bachelor degree
44220,unidentified,2005-01-31,0,Ventura High School,VIEW,CA,94040,white,associate degree
44221,male,2005-01-30,1,Palos Verdes High School,VILLAGE,CA,91362,Black or African American,bachelor degree
44222,unidentified,2005-01-29,0,Bonita High School,VISALIA,CA,93277,Hispanic,bachelor degree
44223,unidentified,2005-01-28,0,Capistrano Valley High School,VISTA,CA,92081,Black or African American,associate degree
44224,male,2005-01-27,1,Aliso Niguel High School,VISTA,CA,91913,Black or African American,high school
44225,unidentified,2005-01-26,0,Mission Viejo High School,VISTA,CA,94571,white,associate degree
44226,unidentified,2005-01-24,0,Trabuco Hills High School,VISTA,CA,91915,Black or African American,associate degree
44227,unidentified,2005-01-25,0,Mountain View High,VISTA,CA,91913,Asian,high school
44228,unidentified,2005-01-23,1,El Diamante High,VISTA,CA,91911,white,master degree
44229,unidentified,2005-01-22,1,Eastlake High School,VISTA,CA,91913,white,high school
44230,unidentified,2005-01-21,1,Olympian High School,VISTA,CA,91910,Hispanic,bachelor degree
44231,male,2005-01-20,1,Castle Park Senior High School,VISTA,CA,91911,Black or African American,associate degree
44232,unidentified,2005-01-19,1,Otay Ranch Senior High School,WALNUT,CA,91789,Asian,bachelor degree
44233,male,2005-01-18,1,Hilltop Senior High School,WATERFORD,CA,95386,Black or African American,high school
44234,female,2005-01-17,0,Chula Vista Senior High School,WESTMINSTER,CA,92683,white,high school
44235,unidentified,2005-01-16,1,Las Lomas High School,WESTMINSTER,CA,92683,Hispanic,bachelor degree
44236,unidentified,2005-01-15,0,Walnut High School,WHITTIER,CA,90606,white,associate degree
44237,male,2005-01-14,1,Northgate High School,WHITTIER,CA,90605,Black or African American,bachelor degree
44238,female,2005-01-13,0,West Covina High School,WHITTIER,CA,90601,white,high school
44239,unidentified,2005-01-12,0,South Hills High School,WHITTIER,CA,90604,Black or African American,bachelor degree
44240,unidentified,2005-01-11,1,La Serna High School,WILDOMAR,CA,92595,white,associate degree
44241,unidentified,2005-01-10,0,Whittier High School,WILMINGTON,CA,90744,white,high school
44242,unidentified,2005-01-09,1,California High,YNEZ,CA,93460,white,bachelor degree
44243,unidentified,2005-01-08,1,El Camino Real Senior High,YUCAIPA,CA,92399,white,associate degree
44244,unidentified,2005-01-07,0,Legacy High School,BOULDER,CO,80305,white,high school
44245,unidentified,2005-02-20,1,Peak to Peak Charter School,BROOMFIELD,CO,80020,Black or African American,bachelor degree
44246,unidentified,2005-02-19,0,Fairview High School,BUTTE,CO,81224,Asian,high school
44247,unidentified,2005-02-18,0,Denver School of the Arts,CENTENNIAL,CO,80122,unidentified,high school
44248,unidentified,2005-02-17,1,Denver School of Science and Technology,COLLINS,CO,80528,white,bachelor degree
44249,female,2005-02-16,0,Evergreen High School,COLLINS,CO,80525,white,bachelor degree
44250,unidentified,2005-02-15,0,East High School,CONIFER,CO,80433,Hispanic,bachelor degree
44251,unidentified,2005-02-14,0,Monarch High School,DENVER,CO,80220,white,associate degree
44252,unidentified,2005-02-13,1,Ouray Senior High School,DENVER,CO,80235,white,high school
44253,female,2005-02-12,1,South Park High School,DENVER,CO,80206,white,bachelor degree
44254,unidentified,2005-02-11,1,Sangre De Cristo Undivided High School,DENVER,CO,80235,white,bachelor degree
44255,male,2005-02-10,1,Palisade High School,DENVER,CO,80204,Black or African American,associate degree
44256,unidentified,2005-02-09,1,Kiowa High School,DENVER,CO,80249,white,bachelor degree
44257,female,2005-02-08,1,Eagle Valley High School,EVERGREEN,CO,80439,white,high school
44258,unidentified,2005-02-07,0,Fossil Ridge High School,FAIRPLAY,CO,80440,Black or African American,high school
44259,unidentified,2005-02-06,1,Coronado High School,GYPSUM,CO,81637,Asian,associate degree
44260,unidentified,2005-02-28,0,Conifer Senior High School,HEIGHTS,CO,80206,Black or African American,master degree
44261,unidentified,2005-02-27,1,Crested Butte Community School,KIOWA,CO,80117,white,high school
44262,unidentified,2005-02-26,0,D'Evelyn Junior/​Senior High School,LAFAYETTE,CO,80026,white,associate degree
44263,unidentified,2005-02-25,0,Denver Center for International Studies,LAKEWOOD,CO,80215,white,associate degree
44264,unidentified,2005-02-24,1,Martin Luther King Middle College,LITTLETON,CO,80120,white,high school
44265,unidentified,2005-02-23,0,Sargent Senior High School,LOUISVILLE,CO,80027,Black or African American,associate degree
44266,unidentified,2005-02-22,1,The Pinnacle Charter School High,LYONS,CO,80540,white,bachelor degree
44267,unidentified,2005-02-21,1,Ridgeview Classical Schools,MOSCA,CO,81146,white,high school
44268,unidentified,2002-01-11,0,Cherry Creek High School,OURAY,CO,81427,Hispanic,bachelor degree
44269,unidentified,2002-01-10,1,Lakewood High School,PALISADE,CO,81526,white,bachelor degree
44270,unidentified,2002-01-09,0,Heritage High School,RIDGE,CO,80033,Hispanic,high school
44271,male,2002-01-08,0,Lyons Middle/​Senior High School,SPRINGS,CO,80904,Hispanic,master degree
44272,unidentified,2002-01-07,1,Arapahoe High School,SPRINGS,CO,80906,white,high school
44273,male,2002-01-06,0,The Vanguard School,SPRINGS,CO,80921,white,bachelor degree
44274,unidentified,2002-01-05,0,The Classical Academy High School,SPRINGS,CO,80906,white,associate degree
44275,unidentified,2002-01-04,0,Cheyenne Mountain High School,SPRINGS,CO,80916,Black or African American,bachelor degree
44276,unidentified,2002-01-03,1,James Irwin Charter High School,SPRINGS,CO,80487,Black or African American,high school
44277,unidentified,2002-01-02,1,Steamboat Springs High School,TELLURIDE,CO,81435,Hispanic,high school
44278,unidentified,2005-03-01,1,Telluride High School,VILLAGE,CO,80111,white,high school
44279,unidentified,2005-03-02,1,Wheat Ridge High School,VISTA,CO,81144,white,master degree
44280,female,2005-03-03,1,Metropolitan Learning Center,BLOOMFIELD,CT,6002,white,associate degree
44281,male,2002-01-01,1,New Canaan High School,BRISTOL,CT,6010,Hispanic,high school
44282,unidentified,2002-02-05,0,Cheshire High School,BROOKFIELD,CT,6804,white,high school
44283,unidentified,2002-02-04,1,Weston High School,CANAAN,CT,6840,white,bachelor degree
44284,unidentified,2002-02-03,0,Farmington High School,CANTON,CT,6019,white,bachelor degree
44285,unidentified,2002-02-02,1,Wilton High School,CHESHIRE,CT,6410,white,high school
44286,male,2002-02-01,0,Staples High School,DARIEN,CT,6820,white,associate degree
44287,unidentified,2002-01-31,0,Fairfield Ludlowe High School,FAIRFIELD,CT,6824,Black or African American,high school
44288,unidentified,2002-01-30,1,Amity Regional High School,FAIRFIELD,CT,6825,Hispanic,high school
44289,unidentified,2002-01-29,0,Fairfield Warde High School,FARMINGTON,CT,6032,white,associate degree
44290,male,2002-01-28,1,Greenwich High School,GLASTONBURY,CT,6033,Hispanic,high school
44291,unidentified,2002-01-27,1,Glastonbury High School,GRANBY,CT,6035,white,high school
44292,unidentified,2002-01-26,0,Bristol Central High School,GREENWICH,CT,6830,white,master degree
44293,unidentified,2002-01-25,1,Canton High School,GUILFORD,CT,6437,white,bachelor degree
44294,male,2002-01-23,0,Greater Hartford Academy of  the Arts -​ Full Time,HAMPTON,CT,6424,Hispanic,associate degree
44295,unidentified,2002-01-24,0,Sports & Med Science,HARTFORD,CT,6106,Black or African American,high school
44296,unidentified,2002-01-22,1,Darien High School,HARTFORD,CT,6103,white,bachelor degree
44297,unidentified,2002-01-21,0,Valley Regional High School,HARTFORD,CT,6107,Hispanic,bachelor degree
44298,unidentified,2002-01-20,0,East Hampton High School,HARTFORD,CT,6118,Pacific Islander,associate degree
44299,female,2002-01-19,0,Granby Memorial High School,HARTFORD,CT,6117,white,associate degree
44300,unidentified,2002-01-18,1,Guilford High School,HAVEN,CT,6519,Black or African American,bachelor degree
44301,male,2002-01-17,1,Conard High School,HAVEN,CT,6513,Hispanic,high school
44302,unidentified,2002-01-16,1,Connecticut International Baccalaureate Academy,HAVEN,CT,6511,Hispanic,bachelor degree
44303,unidentified,2002-01-15,1,Hill Regional Career High School,MADISON,CT,6443,white,bachelor degree
44304,unidentified,2002-01-14,1,Amistad Academy,REDDING,CT,6896,Black or African American,high school
44305,unidentified,2002-01-13,1,Cooperative Arts and Humanities High School,RIDGEFIELD,CT,6877,white,bachelor degree
44306,unidentified,2002-01-12,0,Daniel Hand High School,RIVER,CT,6417,Hispanic,associate degree
44307,male,2002-02-13,1,Brookfield High School,SIMSBURY,CT,6070,Hispanic,high school
44308,unidentified,2002-02-11,0,Joel Barlow High School,WESTON,CT,6883,white,high school
44309,unidentified,2002-02-12,1,Ridgefield High School,WESTPORT,CT,6880,Black or African American,master degree
44310,male,2002-02-10,0,Simsbury High School,WILTON,CT,6897,Hispanic,associate degree
44311,unidentified,2002-02-09,0,William H. Hall High School,WINDSOR,CT,6074,white,high school
44312,male,2002-02-08,1,South Windsor High School,WOODBRIDGE,CT,6525,Black or African American,high school
44313,unidentified,2002-02-07,0,School Without Walls High School,WASHINGTON,DC,20037,Hispanic,master degree
44314,unidentified,2002-02-06,1,Benjamin Banneker Academic High School,WASHINGTON,DC,20001,white,high school
44315,unidentified,2002-02-19,1,Ellington School of the Arts,WASHINGTON,DC,20007,Black or African American,associate degree
44316,unidentified,2002-02-18,0,Mckinley Technology High School,WASHINGTON,DC,20002,Hispanic,high school
44317,unidentified,2002-02-17,1,Sussex Central Senior High School,DELMAR,DE,19940,American Indian or Alaska Native,high school
44318,unidentified,2002-02-16,0,Delmar Senior High School,GEORGETOWN,DE,19947,white,bachelor degree
44319,male,2002-02-15,0,Cocoa Beach Junior/​Senior High School,BAKER,FL,32531,Black or African American,associate degree
44320,male,2002-02-14,1,Miami Beach Senior High School,BAY,FL,32908,Black or African American,bachelor degree
44321,male,2002-02-27,0,MAST Academy,BEACH,FL,32931,white,bachelor degree
44322,male,2002-02-26,0,Cape Coral High School,BEACH,FL,33139,white,high school
44323,female,2002-02-25,0,Mariner High School,BEACH,FL,33441,white,associate degree
44324,male,2002-02-24,1,Rutherford High School,BEACH,FL,32548,white,high school
44325,male,2002-02-23,1,Deerfield Beach High School,BEACH,FL,33060,white,associate degree
44326,male,2002-02-22,1,Doral Academy Charter High School,BEACH,FL,33404,white,associate degree
44327,male,2002-02-21,1,Pine View School,BEACH,FL,33401,white,bachelor degree
44328,male,2002-02-20,1,West Shore Junior/​Senior High School,BEACH,FL,33406,white,bachelor degree
44329,male,2002-04-10,1,Academy Of Arts & Minds,BISCAYNE,FL,33149,white,associate degree
44330,male,2002-04-09,0,Oviedo High School,CITY,FL,32401,white,bachelor degree
44331,male,2002-04-08,1,Nova High School,COAST,FL,32137,white,bachelor degree
44332,male,2002-04-07,0,Barron Collier High School,CORAL,FL,33991,Black or African American,high school
44333,male,2002-04-06,1,Seminole High School,CORAL,FL,33993,white,high school
44334,male,2002-04-05,0,William T. McFatter Technical Center,DAVIE,FL,33314,white,high school
44335,male,2002-04-04,0,Riverview High School,DAVIE,FL,33317,white,high school
44336,male,2002-04-03,1,Tampa Bay Tech High School,DORAL,FL,33172,white,bachelor degree
44337,male,2002-04-02,0,Venice Senior High School,GABLES,FL,33146,Hispanic,bachelor degree
44338,male,2002-04-01,1,Freedom High,GAINESVILLE,FL,32606,Hispanic,high school
44339,male,2002-03-31,1,Baker School,GARDENS,FL,33016,white,associate degree
44340,male,2002-03-30,0,Professional & Technical High,GARDENS,FL,33018,Black or African American,high school
44341,male,2002-03-29,1,Ft. Walton Beach High School,HARBOR,FL,34683,Black or African American,high school
44342,male,2002-03-28,0,Fort Lauderdale High School,HAVEN,FL,32444,American Indian or Alaska Native,high school
44343,male,2002-03-27,0,Stranahan High School,HIALEAH,FL,33015,American Indian or Alaska Native,high school
44344,male,2002-03-26,1,Coral Gables Senior High School,HILL,FL,32567,white,associate degree
44345,male,2002-03-25,0,F. W. Buchholz High School,HOLLYWOOD,FL,33020,white,bachelor degree
44346,male,2002-03-24,0,Palm Harbor University High School,HOMESTEAD,FL,33032,Hispanic,high school
44347,male,2002-03-23,0,A. Crawford Mosley High School,ISLAND,FL,32953,Asian,high school
44348,female,2002-03-22,1,Mater Academy Charter High,JACKSONVILLE,FL,32209,Hispanic,high school
44349,male,2002-03-21,1,Mater Academy Lakes High School,JACKSONVILLE,FL,32207,white,high school
44350,male,2002-03-20,1,Hialeah Gardens Senior High School,KISSIMMEE,FL,34744,white,high school
44351,male,2002-03-19,1,Laurel Hill School,KISSIMMEE,FL,34759,American Indian or Alaska Native,associate degree
44352,male,2002-03-18,1,South Broward High School,KISSIMMEE,FL,34744,white,associate degree
44353,male,2002-03-17,1,Somerset High School,LAKES,FL,33014,Hispanic,bachelor degree
44354,male,2002-03-16,0,Stanton College Preparatory School,LAKES,FL,34639,white,associate degree
44355,male,2002-03-14,1,Douglas Anderson School Of The Arts,LAUDERDALE,FL,33305,white,bachelor degree
44356,male,2002-03-15,0,New Dimensions High School,LAUDERDALE,FL,33312,white,bachelor degree
44357,male,2002-03-13,1,Lecanto High School,LECANTO,FL,34461,Black or African American,master degree
44358,male,2002-03-12,0,Atlantic Technical Center,MARGATE,FL,33063,Black or African American,high school
44359,male,2002-03-11,0,Edgewood Junior-​Senior High School,MELBOURNE,FL,32935,Asian,high school
44360,male,2002-03-10,1,International Studies Charter High School,MIAMI,FL,33133,white,bachelor degree
44361,male,2002-03-09,0,Design & Architecture Senior High,MIAMI,FL,33135,Hispanic,high school
44362,male,2002-03-08,1,Young Women's Preparatory Academy,MIAMI,FL,33137,Asian,high school
44363,male,2002-03-07,1,Coral Reef Senior High School,MIAMI,FL,33130,Pacific Islander,bachelor degree
44364,male,2002-03-06,0,New World School Of The Arts,MIAMI,FL,33157,Pacific Islander,high school
44365,male,2002-03-05,1,Doctors Charter School of Miami Shores,MIAMI,FL,33132,Hispanic,associate degree
44366,male,2002-03-04,0,Southwest Miami High School,MIAMI,FL,33165,Black or African American,high school
44367,male,2002-03-03,0,Mater Academy East Charter High School,MIAMI,FL,33130,white,high school
44368,male,2002-03-02,1,Felix Varela Senior High School,MIAMI,FL,33196,white,associate degree
44369,male,2002-03-01,0,Dr. Michael M. Krop Senior High,MIAMI,FL,33179,Black or African American,associate degree
44370,male,2002-02-28,0,Robert Morgan Educational Center,MIAMI,FL,33177,Hispanic,associate degree
44371,female,2002-04-11,0,John A. Ferguson Sr High,MIAMI,FL,33185,white,bachelor degree
44372,unidentified,2002-05-04,1,Miami Lakes Educational Center,MIAMI,FL,33185,white,high school
44373,unidentified,2002-05-03,1,G. Holmes Braddock Senior High,MIAMI,FL,33165,white,bachelor degree
44374,unidentified,2002-05-02,1,Miami Coral Park Senior High,MIAMI,FL,33147,Hispanic,associate degree
44375,unidentified,2002-05-01,1,William H. Turner Technical Arts High School,MYERS,FL,33901,white,bachelor degree
44376,unidentified,2002-04-30,1,Fort Myers High School,MYERS,FL,33903,Asian,high school
44377,male,2002-04-29,1,Navarre High School,NAPLES,FL,34109,Black or African American,bachelor degree
44378,unidentified,2002-04-28,0,North Fort Myers High School,NAVARRE,FL,32566,white,high school
44379,unidentified,2002-04-27,1,North Port High School,NICEVILLE,FL,32578,Black or African American,associate degree
44380,unidentified,2002-04-26,0,Land O' Lakes High School,OCALA,FL,34475,white,high school
44381,unidentified,2002-04-25,1,Vanguard High School,OCALA,FL,34472,white,associate degree
44382,unidentified,2002-04-24,0,Lake Weir High School,ORLANDO,FL,32837,Black or African American,high school
44383,unidentified,2002-04-23,0,Matanzas High School,OSPREY,FL,34229,white,associate degree
44384,unidentified,2002-04-22,1,Bayside High School,OVIEDO,FL,32765,Pacific Islander,high school
44385,unidentified,2002-04-21,0,Niceville Senior High School,PETERSBURG,FL,33713,white,high school
44386,unidentified,2002-04-20,1,Lincoln Park Academy,PIERCE,FL,34950,white,high school
44387,male,2002-04-19,1,City/​Pembroke Pines Charter High School,PINES,FL,33331,Black or African American,bachelor degree
44388,unidentified,2002-04-18,0,Somerset Arts Conservatory,PINES,FL,33029,white,bachelor degree
44389,male,2002-04-17,1,Pompano Beach High School,PORT,FL,34286,white,bachelor degree
44390,unidentified,2002-04-16,0,Ponte Vedra High School,RICHEY,FL,34652,white,bachelor degree
44391,unidentified,2002-04-15,0,Gulf High School,SANFORD,FL,32773,white,bachelor degree
44392,unidentified,2002-04-14,1,Suncoast Community High School,SANFORD,FL,32771,white,bachelor degree
44393,unidentified,2002-04-13,0,Crooms Academy of Information Technology,SARASOTA,FL,34231,Hispanic,associate degree
44394,male,2002-04-12,0,Booker High School,SARASOTA,FL,34234,Black or African American,associate degree
44395,female,2002-05-05,0,Miami Springs Senior High School,SHORES,FL,33168,white,associate degree
44396,female,2002-05-06,1,St. Petersburg High School,SPRINGS,FL,33166,Black or African American,associate degree
44397,male,2002-05-21,1,Florida State University School,TALLAHASSEE,FL,32311,Hispanic,associate degree
44398,female,2002-05-20,1,Robinson High School,TAMPA,FL,33610,white,high school
44399,male,2002-05-19,1,Osceola County School for the Arts,TAMPA,FL,33616,white,associate degree
44400,male,2002-05-18,1,Alexander W. Dreyfoos School of the Arts,VEDRA,FL,32081,white,high school
44401,male,2002-05-17,1,G-​Star School Of The Arts,VENICE,FL,34285,Hispanic,high school
44402,male,2002-05-16,0,Cypress Bay High School,WESTON,FL,33332,white,bachelor degree
44403,male,2002-05-15,1,Calhoun High School,ACWORTH,GA,30101,white,bachelor degree
44404,male,2002-05-14,0,Cartersville High School,AUGUSTA,GA,30901,Black or African American,high school
44405,male,2002-05-13,1,Chamblee Charter High School,BUFORD,GA,30518,white,associate degree
44406,male,2002-05-12,0,Heritage High School,CALHOUN,GA,30701,white,high school
44407,male,2002-05-11,0,Schley Middle High School,CANTON,GA,30115,white,bachelor degree
44408,male,2002-05-10,1,DeKalb School of the Arts,CARTERSVILLE,GA,30120,Black or African American,associate degree
44409,male,2002-05-09,0,Davidson Fine Arts,CHAMBLEE,GA,30341,Hispanic,high school
44410,male,2002-05-08,1,Savannah Arts Academy,COLUMBUS,GA,31906,white,bachelor degree
44411,male,2002-05-07,1,Columbus High School,CONYERS,GA,30094,Black or African American,high school
44412,male,2002-05-22,0,Lassiter High School,DALTON,GA,30720,Black or African American,bachelor degree
44413,female,2002-05-23,1,Norcross High School,DULUTH,GA,30096,Black or African American,associate degree
44414,female,2002-05-28,0,Duluth High School,ELLAVILLE,GA,31806,white,bachelor degree
44415,female,2002-05-27,0,Buford High School,ESTATES,GA,30002,Black or African American,bachelor degree
44416,female,2002-05-26,1,Dalton High School,GAINESVILLE,GA,30506,white,bachelor degree
44417,male,2002-05-25,0,Sequoyah High School,GAINESVILLE,GA,30501,white,bachelor degree
44418,female,2002-05-24,0,Eagle's Landing High School,GAINESVILLE,GA,30507,white,bachelor degree
44419,female,2002-06-03,0,Chestatee High School,GAINESVILLE,GA,30507,white,associate degree
44420,female,2002-06-04,1,Shiloh High School,GRIFFIN,GA,30224,unidentified,associate degree
44421,female,2002-06-05,1,Lee County High School,KENNESAW,GA,30152,Black or African American,high school
44422,female,2002-06-02,1,West Hall High School,LAGRANGE,GA,30240,white,bachelor degree
44423,female,2002-06-01,1,Newnan High School,LAWRENCEVILLE,GA,30044,American Indian or Alaska Native,high school
44424,female,2002-05-31,1,Gainesville High School,LEESBURG,GA,31763,white,master degree
44425,female,2002-05-30,1,Spalding High School,LILBURN,GA,30047,Pacific Islander,bachelor degree
44426,female,2002-05-29,0,East Hall High School,LILBURN,GA,30047,Black or African American,associate degree
44427,Female,2002-06-08,1,Johnson High School,LITHONIA,GA,30038,Black or African American,master degree
44428,Male,2002-06-07,0,Lagrange High School,MARIETTA,GA,30066,Black or African American,high school
44429,male,2002-06-06,1,Gwinnett School of Mathematics Science and Technology,MARIETTA,GA,30068,white,high school
44430,Male,2002-06-14,0,Parkview High School,MARIETTA,GA,30066,Asian,associate degree
44431,Male,2002-06-13,0,Arabia Mountain High School -​ Academy of Engineering,MARIETTA,GA,30064,white,associate degree
44432,Male,2002-06-12,1,Wheeler High School,MARIETTA,GA,30060,white,high school
44433,Male,2002-06-11,0,Sprayberry High School,MCDONOUGH,GA,30253,American Indian or Alaska Native,high school
44434,Male,2002-06-10,1,Marietta High School,NEWNAN,GA,30263,Black or African American,bachelor degree
44435,Male,2002-06-09,1,Osborne High School,NORCROSS,GA,30092,Hispanic,associate degree
44436,Male,2002-10-08,0,Meadowcreek High School,NORCROSS,GA,30093,white,bachelor degree
44437,Male,2002-10-07,1,Peachtree Ridge High School,OAKWOOD,GA,30566,Asian,bachelor degree
44438,male,2002-10-06,0,Berkmar High School,ROBINS,GA,31093,white,bachelor degree
44439,male,2002-10-05,0,Allatoona High School,SAVANNAH,GA,31405,white,high school
44440,Male,2002-10-04,1,Hillgrove High School,SMYRNA,GA,30080,Pacific Islander,high school
44441,female,2002-10-03,0,McEachern High School,SNELLVILLE,GA,30039,white,high school
44442,male,2002-10-02,0,Kennesaw Mountain High School,SNELLVILLE,GA,30078,white,high school
44443,Male,2002-10-01,0,Northside High School,SPRINGS,GA,30127,white,associate degree
44444,male,2002-09-30,1,Campbell High School,SPRINGS,GA,30127,Black or African American,high school
44445,Male,2002-09-29,1,South Gwinnett High School,SUWANEE,GA,30024,white,high school
44446,Male,2002-09-28,1,Belle Plaine Jr/​Sr High School,ADEL,IA,50003,white,bachelor degree
44447,Male,2002-09-27,1,John F. Kennedy High School,BETTENDORF,IA,52722,white,associate degree
44448,Male,2002-09-26,1,Prairie High School,CITY,IA,51041,white,associate degree
44449,Male,2002-09-25,1,Thomas Jefferson High School,DECORAH,IA,52101,Black or African American,high school
44450,Male,2002-09-24,0,Cedar Falls High School,FALLS,IA,50613,white,high school
44451,Male,2002-09-23,1,Decorah High School,GILBERT,IA,50105,Pacific Islander,high school
44452,male,2002-09-22,0,Pleasant Valley High School,INDIANOLA,IA,50125,white,bachelor degree
44453,Male,2002-09-21,1,Williamsburg Jr-​Sr High School,JOHNSTON,IA,50131,white,bachelor degree
44454,Male,2002-09-20,0,Indianola High School,LAWTON,IA,51030,Asian,associate degree
44455,Male,2002-09-19,0,Gilbert High School,LIBERTY,IA,52776,Black or African American,high school
44456,Male,2002-09-18,1,Lawton Junior-​Senior High School,MARION,IA,52302,Black or African American,high school
44457,Male,2002-09-16,0,Johnston Senior High School,PELLA,IA,50219,Black or African American,associate degree
44458,male,2002-09-17,1,Linn-​Mar High School,PLAINE,IA,52208,white,bachelor degree
44459,Male,2002-09-15,1,Moc-​Floyd Valley High School,RAPIDS,IA,52402,Hispanic,bachelor degree
44460,Male,2002-09-14,0,Pella High School,RAPIDS,IA,52404,white,associate degree
44461,Male,2002-09-13,1,Sioux Central High,RAPIDS,IA,52404,white,bachelor degree
44462,Male,2002-09-12,0,ADM Senior High School ,RAPIDS,IA,50585,white,high school
44463,Male,2002-09-11,0,Mid-​Prairie High School,WELLMAN,IA,52356,white,bachelor degree
44464,Male,2002-09-10,1,West Liberty High School,WILLIAMSBURG,IA,52361,white,high school
44465,Male,2002-09-09,0,Thomas Jefferson Charter,CALDWELL,ID,83605,Hispanic,bachelor degree
44466,Male,2002-09-08,0,Garden Valley School,FIRTH,ID,83236,Hispanic,high school
44467,female,2002-09-07,0,Firth High School,FRUITLAND,ID,83619,white,high school
44468,Male,2002-09-06,1,Fruitland High School,MCCALL,ID,83638,white,associate degree
44469,Male,2002-09-05,1,McCall-​Donnelly High School,SANDPOINT,ID,83864,Hispanic,bachelor degree
44470,Male,2002-09-04,1,Sandpoint High School,VALLEY,ID,83622,Black or African American,high school
44471,Male,2002-09-03,1,Carlinville High School,AURORA,IL,60504,white,high school
44472,Male,2002-09-02,1,Cary-​Grove Community High School,CARLINVILLE,IL,62626,Black or African American,bachelor degree
44473,male,2002-09-01,1,St. Charles East High School,CARY,IL,60013,white,high school
44474,Male,2002-08-31,0,Glenwood High School,CHARLES,IL,60174,Hispanic,bachelor degree
44475,male,2002-08-30,1,Northside College Preparatory High School,CHARLES,IL,60175,white,bachelor degree
44476,Male,2002-08-29,0,Walter Payton College Preparatory High School,CHATHAM,IL,62629,white,high school
44477,Male,2002-08-28,1,Jones College Prep,CHICAGO,IL,60625,Black or African American,associate degree
44478,Male,2002-08-27,0,Whitney M. Young Magnet High School,CHICAGO,IL,60610,Hispanic,bachelor degree
44479,Male,2002-08-26,0,Lincoln Park High School,CHICAGO,IL,60605,Asian,bachelor degree
44480,Male,2002-08-25,1,Gwendolyn Brooks College Preparatory Academy,CHICAGO,IL,60607,white,master degree
